time,tweets
2019-09-13 00:52:25,19
2019-09-13 00:52:26,25
2019-09-13 00:52:27,26
2019-09-13 00:52:28,30
2019-09-13 00:52:29,23
2019-09-13 00:52:30,22
2019-09-13 00:52:31,30
2019-09-13 00:52:32,26
2019-09-13 00:52:33,24
2019-09-13 00:52:34,23
2019-09-13 00:52:35,25
2019-09-13 00:52:36,45
2019-09-13 00:52:37,26
2019-09-13 00:52:38,36
2019-09-13 00:52:39,24
2019-09-13 00:52:40,31
2019-09-13 00:52:41,21
2019-09-13 00:52:42,32
2019-09-13 00:52:43,14
2019-09-13 00:52:44,20
2019-09-13 00:52:45,14
2019-09-13 00:52:46,47
2019-09-13 00:52:47,27
2019-09-13 00:52:48,30
2019-09-13 00:52:49,13
2019-09-13 00:52:50,27
2019-09-13 00:52:51,25
2019-09-13 00:52:52,18
2019-09-13 00:52:53,25
2019-09-13 00:52:54,15
2019-09-13 00:52:55,25
2019-09-13 00:52:56,26
2019-09-13 00:52:57,24
2019-09-13 00:52:58,20
2019-09-13 00:52:59,17
2019-09-13 00:53:00,17
2019-09-13 00:53:01,18
2019-09-13 00:53:02,33
2019-09-13 00:53:03,28
2019-09-13 00:53:04,15
2019-09-13 00:53:05,22
2019-09-13 00:53:06,31
2019-09-13 00:53:07,31
2019-09-13 00:53:08,23
2019-09-13 00:53:09,33
2019-09-13 00:53:10,16
2019-09-13 00:53:11,32
2019-09-13 00:53:12,19
2019-09-13 00:53:13,34
2019-09-13 00:53:14,30
2019-09-13 00:53:15,41
2019-09-13 00:53:16,36
2019-09-13 00:53:17,17
2019-09-13 00:53:18,32
2019-09-13 00:53:19,21
2019-09-13 00:53:20,18
2019-09-13 00:53:21,27
2019-09-13 00:53:22,12
2019-09-13 00:53:23,41
2019-09-13 00:53:24,33
2019-09-13 00:53:25,27
2019-09-13 00:53:26,19
2019-09-13 00:53:27,15
2019-09-13 00:53:28,15
2019-09-13 00:53:29,27
2019-09-13 00:53:30,8
2019-09-13 00:53:31,23
2019-09-13 00:53:32,28
2019-09-13 00:53:33,28
2019-09-13 00:53:34,13
2019-09-13 00:53:35,10
2019-09-13 00:53:36,12
2019-09-13 00:53:37,17
2019-09-13 00:53:38,18
2019-09-13 00:53:39,24
2019-09-13 00:53:40,23
2019-09-13 00:53:41,22
2019-09-13 00:53:42,22
2019-09-13 00:53:43,13
2019-09-13 00:53:44,32
2019-09-13 00:53:45,32
2019-09-13 00:53:46,30
2019-09-13 00:53:47,18
2019-09-13 00:53:48,19
2019-09-13 00:53:49,22
2019-09-13 00:53:50,12
2019-09-13 00:53:51,25
2019-09-13 00:53:52,13
2019-09-13 00:53:53,36
2019-09-13 00:53:54,22
2019-09-13 00:53:55,34
2019-09-13 00:53:56,28
2019-09-13 00:53:57,14
2019-09-13 00:53:58,21
2019-09-13 00:53:59,46
2019-09-13 00:54:00,26
2019-09-13 00:54:01,11
2019-09-13 00:54:02,8
2019-09-13 00:54:03,17
2019-09-13 00:54:04,53
2019-09-13 00:54:05,40
2019-09-13 00:54:06,27
2019-09-13 00:54:07,38
2019-09-13 00:54:08,23
2019-09-13 00:54:09,55
2019-09-13 00:54:10,16
2019-09-13 00:54:11,28
2019-09-13 00:54:12,23
2019-09-13 00:54:13,18
2019-09-13 00:54:14,23
2019-09-13 00:54:15,17
2019-09-13 00:54:16,31
2019-09-13 00:54:17,7
2019-09-13 00:54:18,33
2019-09-13 00:54:19,36
2019-09-13 00:54:20,24
2019-09-13 00:54:21,10
2019-09-13 00:54:22,44
2019-09-13 00:54:23,21
2019-09-13 00:54:24,22
2019-09-13 00:54:25,27
2019-09-13 00:54:26,22
2019-09-13 00:54:27,32
2019-09-13 00:54:28,16
2019-09-13 00:54:29,36
2019-09-13 00:54:30,23
2019-09-13 00:54:31,30
2019-09-13 00:54:32,26
2019-09-13 00:54:33,23
2019-09-13 00:54:34,17
2019-09-13 00:54:35,5
2019-09-13 00:54:36,16
2019-09-13 00:54:37,29
2019-09-13 00:54:38,9
2019-09-13 00:54:39,14
2019-09-13 00:54:40,24
2019-09-13 00:54:41,20
2019-09-13 00:54:42,23
2019-09-13 00:54:43,10
2019-09-13 00:54:44,4
2019-09-13 00:54:45,30
2019-09-13 00:54:46,33
2019-09-13 00:54:47,31
2019-09-13 00:54:48,21
2019-09-13 00:54:49,22
2019-09-13 00:54:50,28
2019-09-13 00:54:51,21
2019-09-13 00:54:52,24
2019-09-13 00:54:53,30
2019-09-13 00:54:54,29
2019-09-13 00:54:56,27
2019-09-13 00:54:58,36
2019-09-13 00:54:59,27
2019-09-13 00:55:00,43
2019-09-13 00:55:01,23
2019-09-13 00:55:02,16
2019-09-13 00:55:03,22
2019-09-13 00:55:04,21
2019-09-13 00:55:05,13
2019-09-13 00:55:06,22
2019-09-13 00:55:07,7
2019-09-13 00:55:08,17
2019-09-13 00:55:09,27
2019-09-13 00:55:10,29
2019-09-13 00:55:11,17
2019-09-13 00:55:12,30
2019-09-13 00:55:13,23
2019-09-13 00:55:14,10
2019-09-13 00:55:15,29
2019-09-13 00:55:16,10
2019-09-13 00:55:17,20
2019-09-13 00:55:18,17
2019-09-13 00:55:19,18
2019-09-13 00:55:20,31
2019-09-13 00:55:21,38
2019-09-13 00:55:22,9
2019-09-13 00:55:23,3
2019-09-13 00:55:24,21
2019-09-13 00:55:25,26
2019-09-13 00:55:26,11
2019-09-13 00:55:27,14
2019-09-13 00:55:28,23
2019-09-13 00:55:29,20
2019-09-13 00:55:30,7
2019-09-13 00:55:31,19
2019-09-13 00:55:32,19
2019-09-13 00:55:33,20
2019-09-13 00:55:34,24
2019-09-13 00:55:35,23
2019-09-13 00:55:36,12
2019-09-13 00:55:37,19
2019-09-13 00:55:38,10
2019-09-13 00:55:39,20
2019-09-13 00:55:40,14
2019-09-13 00:55:41,6
2019-09-13 00:55:42,26
2019-09-13 00:55:43,2
2019-09-13 00:55:44,3
2019-09-13 00:55:45,18
2019-09-13 00:55:46,30
2019-09-13 00:55:47,22
2019-09-13 00:55:48,23
2019-09-13 00:55:49,19
2019-09-13 00:55:50,7
2019-09-13 00:55:51,10
2019-09-13 00:55:52,27
2019-09-13 00:55:53,29
2019-09-13 00:55:54,7
2019-09-13 00:55:55,29
2019-09-13 00:55:56,18
2019-09-13 00:55:57,16
2019-09-13 00:55:58,18
2019-09-13 00:55:59,32
2019-09-13 00:56:00,17
2019-09-13 00:56:01,13
2019-09-13 00:56:02,11
2019-09-13 00:56:03,11
2019-09-13 00:56:04,36
2019-09-13 00:56:06,24
2019-09-13 00:56:07,20
2019-09-13 00:56:08,20
2019-09-13 00:56:09,19
2019-09-13 00:56:10,37
2019-09-13 00:56:11,16
2019-09-13 00:56:12,23
2019-09-13 00:56:13,16
2019-09-13 00:56:14,35
2019-09-13 00:56:15,21
2019-09-13 00:56:16,29
2019-09-13 00:56:17,14
2019-09-13 00:56:18,28
2019-09-13 00:56:19,25
2019-09-13 00:56:20,23
2019-09-13 00:56:21,19
2019-09-13 00:56:22,37
2019-09-13 00:56:23,22
2019-09-13 00:56:24,14
2019-09-13 00:56:25,22
2019-09-13 00:56:26,34
2019-09-13 00:56:27,21
2019-09-13 00:56:28,27
2019-09-13 00:56:29,38
2019-09-13 00:56:30,13
2019-09-13 00:56:31,41
2019-09-13 00:56:32,15
2019-09-13 00:56:33,22
2019-09-13 00:56:34,22
2019-09-13 00:56:35,17
2019-09-13 00:56:36,10
2019-09-13 00:56:37,18
2019-09-13 00:56:38,13
2019-09-13 00:56:39,20
2019-09-13 00:56:40,15
2019-09-13 00:56:41,25
2019-09-13 00:56:42,9
2019-09-13 00:56:43,18
2019-09-13 00:56:44,16
2019-09-13 00:56:45,26
2019-09-13 00:56:46,9
2019-09-13 00:56:47,6
2019-09-13 00:56:48,29
2019-09-13 00:56:49,18
2019-09-13 00:56:50,23
2019-09-13 00:56:51,21
2019-09-13 00:56:52,28
2019-09-13 00:56:53,7
2019-09-13 00:56:54,23
2019-09-13 00:56:55,13
2019-09-13 00:56:56,16
2019-09-13 00:56:57,22
2019-09-13 00:56:58,8
2019-09-13 00:56:59,7
2019-09-13 00:57:00,22
2019-09-13 00:57:01,14
2019-09-13 00:57:02,21
2019-09-13 00:57:03,13
2019-09-13 00:57:04,15
2019-09-13 00:57:05,23
2019-09-13 00:57:06,13
2019-09-13 00:57:07,10
2019-09-13 00:57:08,19
2019-09-13 00:57:09,35
2019-09-13 00:57:10,25
2019-09-13 00:57:11,25
2019-09-13 00:57:12,27
2019-09-13 00:57:13,23
2019-09-13 00:57:14,27
2019-09-13 00:57:15,23
2019-09-13 00:57:16,11
2019-09-13 00:57:17,5
2019-09-13 00:57:18,20
2019-09-13 00:57:19,16
2019-09-13 00:57:20,16
2019-09-13 00:57:21,27
2019-09-13 00:57:22,21
2019-09-13 00:57:23,22
2019-09-13 00:57:24,29
2019-09-13 00:57:25,34
2019-09-13 00:57:26,29
2019-09-13 00:57:27,25
2019-09-13 00:57:28,32
2019-09-13 00:57:29,42
2019-09-13 00:57:30,21
2019-09-13 00:57:31,11
2019-09-13 00:57:32,27
2019-09-13 00:57:33,11
2019-09-13 00:57:34,37
2019-09-13 00:57:35,19
2019-09-13 00:57:36,18
2019-09-13 00:57:37,24
2019-09-13 00:57:38,34
2019-09-13 00:57:39,13
2019-09-13 00:57:40,20
2019-09-13 00:57:41,7
2019-09-13 00:57:42,30
2019-09-13 00:57:43,9
2019-09-13 00:57:44,17
2019-09-13 00:57:45,12
2019-09-13 00:57:46,16
2019-09-13 00:57:47,35
2019-09-13 00:57:48,20
2019-09-13 00:57:49,22
2019-09-13 00:57:50,12
2019-09-13 00:57:51,21
2019-09-13 00:57:52,23
2019-09-13 00:57:53,8
2019-09-13 00:57:54,1
2019-09-13 00:57:55,15
2019-09-13 00:57:56,14
2019-09-13 00:57:57,23
2019-09-13 00:57:58,12
2019-09-13 00:57:59,8
2019-09-13 00:58:00,12
2019-09-13 00:58:01,10
2019-09-13 00:58:02,3
2019-09-13 00:58:03,11
2019-09-13 00:58:04,14
2019-09-13 00:58:05,29
2019-09-13 00:58:06,11
2019-09-13 00:58:07,11
2019-09-13 00:58:08,17
2019-09-13 00:58:09,20
2019-09-13 00:58:10,13
2019-09-13 00:58:11,23
2019-09-13 00:58:12,21
2019-09-13 00:58:13,14
2019-09-13 00:58:14,5
2019-09-13 00:58:15,9
2019-09-13 00:58:16,26
2019-09-13 00:58:17,15
2019-09-13 00:58:18,15
2019-09-13 00:58:19,23
2019-09-13 00:58:20,26
2019-09-13 00:58:21,33
2019-09-13 00:58:22,20
2019-09-13 00:58:23,15
2019-09-13 00:58:24,35
2019-09-13 00:58:25,30
2019-09-13 00:58:26,4
2019-09-13 00:58:27,14
2019-09-13 00:58:28,22
2019-09-13 00:58:29,29
2019-09-13 00:58:30,13
2019-09-13 00:58:31,27
2019-09-13 00:58:32,20
2019-09-13 00:58:33,22
2019-09-13 00:58:34,23
2019-09-13 00:58:35,23
2019-09-13 00:58:36,29
2019-09-13 00:58:37,29
2019-09-13 00:58:38,5
2019-09-13 00:58:39,50
2019-09-13 00:58:40,32
2019-09-13 00:58:41,14
2019-09-13 00:58:42,18
2019-09-13 00:58:43,14
2019-09-13 00:58:44,7
2019-09-13 00:58:45,36
2019-09-13 00:58:46,24
2019-09-13 00:58:47,26
2019-09-13 00:58:48,15
2019-09-13 00:58:49,14
2019-09-13 00:58:50,30
2019-09-13 00:58:51,20
2019-09-13 00:58:52,9
2019-09-13 00:58:53,29
2019-09-13 00:58:54,34
2019-09-13 00:58:55,31
2019-09-13 00:58:56,23
2019-09-13 00:58:57,32
2019-09-13 00:58:58,18
2019-09-13 00:58:59,28
2019-09-13 00:59:00,23
2019-09-13 00:59:01,28
2019-09-13 00:59:02,16
2019-09-13 00:59:03,8
2019-09-13 00:59:04,22
2019-09-13 00:59:05,29
2019-09-13 00:59:06,22
2019-09-13 00:59:07,14
2019-09-13 00:59:08,22
2019-09-13 00:59:09,30
2019-09-13 00:59:10,34
2019-09-13 00:59:11,14
2019-09-13 00:59:12,27
2019-09-13 00:59:13,18
2019-09-13 00:59:14,26
2019-09-13 00:59:15,19
2019-09-13 00:59:16,16
2019-09-13 00:59:17,21
2019-09-13 00:59:18,32
2019-09-13 00:59:19,19
2019-09-13 00:59:20,29
2019-09-13 00:59:21,37
2019-09-13 00:59:22,11
2019-09-13 00:59:23,37
2019-09-13 00:59:24,27
2019-09-13 00:59:25,18
2019-09-13 00:59:26,22
2019-09-13 00:59:27,27
2019-09-13 00:59:28,21
2019-09-13 00:59:29,30
2019-09-13 00:59:30,27
2019-09-13 00:59:31,33
2019-09-13 00:59:32,22
2019-09-13 00:59:33,20
2019-09-13 00:59:34,16
2019-09-13 00:59:35,43
2019-09-13 00:59:36,10
2019-09-13 00:59:37,4
2019-09-13 00:59:38,28
2019-09-13 00:59:39,28
2019-09-13 00:59:40,13
2019-09-13 00:59:41,27
2019-09-13 00:59:42,27
2019-09-13 00:59:43,15
2019-09-13 00:59:45,25
2019-09-13 00:59:46,23
2019-09-13 00:59:47,27
2019-09-13 00:59:48,27
2019-09-13 00:59:49,28
2019-09-13 00:59:50,16
2019-09-13 00:59:51,25
2019-09-13 00:59:52,41
2019-09-13 00:59:53,27
2019-09-13 00:59:54,29
2019-09-13 00:59:55,23
2019-09-13 00:59:56,31
2019-09-13 00:59:57,15
2019-09-13 00:59:58,35
2019-09-13 00:59:59,41
2019-09-13 01:00:00,19
2019-09-13 01:00:01,26
2019-09-13 01:00:02,30
2019-09-13 01:00:03,17
2019-09-13 01:00:04,12
2019-09-13 01:00:05,47
2019-09-13 01:00:06,25
2019-09-13 01:00:07,21
2019-09-13 01:00:08,31
2019-09-13 01:00:09,26
2019-09-13 01:00:10,14
2019-09-13 01:00:11,24
2019-09-13 01:00:12,31
2019-09-13 01:00:13,31
2019-09-13 01:00:14,37
2019-09-13 01:00:15,16
2019-09-13 01:00:16,27
2019-09-13 01:00:17,31
2019-09-13 01:00:18,24
2019-09-13 01:00:19,21
2019-09-13 01:00:20,15
2019-09-13 01:00:21,27
2019-09-13 01:00:22,37
2019-09-13 01:00:23,22
2019-09-13 01:00:24,27
2019-09-13 01:00:25,19
2019-09-13 01:00:26,32
2019-09-13 01:00:27,24
2019-09-13 01:00:28,22
2019-09-13 01:00:29,4
2019-09-13 01:00:30,37
2019-09-13 01:00:32,26
2019-09-13 01:00:33,26
2019-09-13 01:00:34,26
2019-09-13 01:00:35,21
2019-09-13 01:00:36,31
2019-09-13 01:00:37,8
2019-09-13 01:00:38,12
2019-09-13 01:00:39,18
2019-09-13 01:00:40,17
2019-09-13 01:00:41,40
2019-09-13 01:00:42,21
2019-09-13 01:00:43,24
2019-09-13 01:00:44,20
2019-09-13 01:00:45,2
2019-09-13 01:00:46,17
2019-09-13 01:00:47,44
2019-09-13 01:00:48,17
2019-09-13 01:00:49,14
2019-09-13 01:00:50,22
2019-09-13 01:00:51,24
2019-09-13 01:00:52,23
2019-09-13 01:00:53,31
2019-09-13 01:00:54,26
2019-09-13 01:00:55,12
2019-09-13 01:00:56,18
2019-09-13 01:00:57,28
2019-09-13 01:00:58,11
2019-09-13 01:00:59,24
2019-09-13 01:01:00,3
2019-09-13 01:01:01,17
2019-09-13 01:01:02,26
2019-09-13 01:01:03,29
2019-09-13 01:01:04,7
2019-09-13 01:01:05,15
2019-09-13 01:01:06,21
2019-09-13 01:01:07,6
2019-09-13 01:01:08,30
2019-09-13 01:01:09,31
2019-09-13 01:01:10,22
2019-09-13 01:01:11,20
2019-09-13 01:01:12,17
2019-09-13 01:01:13,16
2019-09-13 01:01:14,15
2019-09-13 01:01:15,24
2019-09-13 01:01:16,8
2019-09-13 01:01:17,31
2019-09-13 01:01:18,20
2019-09-13 01:01:19,13
2019-09-13 01:01:20,34
2019-09-13 01:01:21,36
2019-09-13 01:01:22,16
2019-09-13 01:01:23,25
2019-09-13 01:01:24,49
2019-09-13 01:01:25,22
2019-09-13 01:01:26,28
2019-09-13 01:01:27,37
2019-09-13 01:01:28,39
2019-09-13 01:01:29,29
2019-09-13 01:01:30,30
2019-09-13 01:01:31,30
2019-09-13 01:01:32,10
2019-09-13 01:01:33,37
2019-09-13 01:01:34,28
2019-09-13 01:01:35,30
2019-09-13 01:01:36,31
2019-09-13 01:01:37,31
2019-09-13 01:01:38,40
2019-09-13 01:01:39,11
2019-09-13 01:01:40,33
2019-09-13 01:01:41,43
2019-09-13 01:01:42,47
2019-09-13 01:01:43,35
2019-09-13 01:01:44,41
2019-09-13 01:01:45,42
2019-09-13 01:01:46,19
2019-09-13 01:01:47,27
2019-09-13 01:01:48,24
2019-09-13 01:01:49,45
2019-09-13 01:01:50,36
2019-09-13 01:01:51,38
2019-09-13 01:01:52,35
2019-09-13 01:01:53,27
2019-09-13 01:01:54,21
2019-09-13 01:01:55,44
2019-09-13 01:01:56,44
2019-09-13 01:01:57,42
2019-09-13 01:01:58,39
2019-09-13 01:01:59,34
2019-09-13 01:02:00,47
2019-09-13 01:02:01,40
2019-09-13 01:02:02,35
2019-09-13 01:02:03,53
2019-09-13 01:02:04,53
2019-09-13 01:02:05,64
2019-09-13 01:02:06,40
2019-09-13 01:02:07,34
2019-09-13 01:02:08,40
2019-09-13 01:02:09,45
2019-09-13 01:02:10,23
2019-09-13 01:02:11,24
2019-09-13 01:02:12,32
2019-09-13 01:02:13,41
2019-09-13 01:02:14,37
2019-09-13 01:02:15,49
2019-09-13 01:02:16,27
2019-09-13 01:02:17,38
2019-09-13 01:02:18,45
2019-09-13 01:02:19,28
2019-09-13 01:02:20,29
2019-09-13 01:02:21,48
2019-09-13 01:02:22,54
2019-09-13 01:02:23,37
2019-09-13 01:02:24,40
2019-09-13 01:02:25,37
2019-09-13 01:02:26,42
2019-09-13 01:02:27,37
2019-09-13 01:02:28,39
2019-09-13 01:02:29,31
2019-09-13 01:02:30,37
2019-09-13 01:02:31,55
2019-09-13 01:02:32,42
2019-09-13 01:02:33,51
2019-09-13 01:02:34,52
2019-09-13 01:02:35,39
2019-09-13 01:02:36,39
2019-09-13 01:02:37,41
2019-09-13 01:02:38,70
2019-09-13 01:02:39,59
2019-09-13 01:02:40,37
2019-09-13 01:02:41,39
2019-09-13 01:02:42,48
2019-09-13 01:02:43,36
2019-09-13 01:02:44,30
2019-09-13 01:02:45,20
2019-09-13 01:02:46,19
2019-09-13 01:02:47,35
2019-09-13 01:02:48,36
2019-09-13 01:02:49,49
2019-09-13 01:02:50,44
2019-09-13 01:02:51,32
2019-09-13 01:02:52,36
2019-09-13 01:02:53,35
2019-09-13 01:02:54,47
2019-09-13 01:02:55,27
2019-09-13 01:02:56,43
2019-09-13 01:02:57,42
2019-09-13 01:02:58,29
2019-09-13 01:02:59,24
2019-09-13 01:03:00,42
2019-09-13 01:03:01,30
2019-09-13 01:03:02,21
2019-09-13 01:03:03,33
2019-09-13 01:03:04,36
2019-09-13 01:03:05,41
2019-09-13 01:03:06,35
2019-09-13 01:03:07,40
2019-09-13 01:03:08,32
2019-09-13 01:03:09,28
2019-09-13 01:03:10,48
2019-09-13 01:03:11,46
2019-09-13 01:03:12,30
2019-09-13 01:03:13,27
2019-09-13 01:03:14,36
2019-09-13 01:03:15,17
2019-09-13 01:03:16,30
2019-09-13 01:03:17,33
2019-09-13 01:03:18,26
2019-09-13 01:03:19,39
2019-09-13 01:03:20,36
2019-09-13 01:03:21,31
2019-09-13 01:03:22,40
2019-09-13 01:03:23,36
2019-09-13 01:03:24,34
2019-09-13 01:03:25,52
2019-09-13 01:03:26,41
2019-09-13 01:03:27,27
2019-09-13 01:03:28,41
2019-09-13 01:03:29,23
2019-09-13 01:03:30,33
2019-09-13 01:03:31,34
2019-09-13 01:03:32,44
2019-09-13 01:03:33,47
2019-09-13 01:03:34,28
2019-09-13 01:03:35,34
2019-09-13 01:03:36,55
2019-09-13 01:03:37,43
2019-09-13 01:03:38,46
2019-09-13 01:03:39,42
2019-09-13 01:03:40,24
2019-09-13 01:03:41,52
2019-09-13 01:03:42,40
2019-09-13 01:03:43,28
2019-09-13 01:03:44,47
2019-09-13 01:03:45,54
2019-09-13 01:03:46,34
2019-09-13 01:03:47,26
2019-09-13 01:03:48,26
2019-09-13 01:03:49,32
2019-09-13 01:03:50,37
2019-09-13 01:03:51,38
2019-09-13 01:03:52,42
2019-09-13 01:03:53,37
2019-09-13 01:03:54,44
2019-09-13 01:03:55,41
2019-09-13 01:03:56,39
2019-09-13 01:03:57,40
2019-09-13 01:03:58,34
2019-09-13 01:03:59,42
2019-09-13 01:04:00,25
2019-09-13 01:04:01,55
2019-09-13 01:04:02,24
2019-09-13 01:04:03,34
2019-09-13 01:04:04,35
2019-09-13 01:04:05,38
2019-09-13 01:04:06,51
2019-09-13 01:04:07,36
2019-09-13 01:04:08,38
2019-09-13 01:04:09,29
2019-09-13 01:04:10,28
2019-09-13 01:04:11,49
2019-09-13 01:04:12,45
2019-09-13 01:04:13,37
2019-09-13 01:04:14,31
2019-09-13 01:04:15,41
2019-09-13 01:04:16,29
2019-09-13 01:04:17,28
2019-09-13 01:04:18,32
2019-09-13 01:04:19,39
2019-09-13 01:04:20,35
2019-09-13 01:04:21,29
2019-09-13 01:04:22,40
2019-09-13 01:04:23,50
2019-09-13 01:04:24,47
2019-09-13 01:04:25,34
2019-09-13 01:04:26,24
2019-09-13 01:04:27,54
2019-09-13 01:04:28,33
2019-09-13 01:04:29,29
2019-09-13 01:04:30,24
2019-09-13 01:04:31,49
2019-09-13 01:04:32,26
2019-09-13 01:04:33,39
2019-09-13 01:04:34,22
2019-09-13 01:04:35,33
2019-09-13 01:04:36,33
2019-09-13 01:04:37,32
2019-09-13 01:04:38,33
2019-09-13 01:04:39,61
2019-09-13 01:04:40,13
2019-09-13 01:04:41,60
2019-09-13 01:04:42,39
2019-09-13 01:04:43,31
2019-09-13 01:04:44,35
2019-09-13 01:04:45,41
2019-09-13 01:04:46,38
2019-09-13 01:04:47,25
2019-09-13 01:04:48,39
2019-09-13 01:04:49,29
2019-09-13 01:04:50,52
2019-09-13 01:04:51,31
2019-09-13 01:04:52,38
2019-09-13 01:04:53,41
2019-09-13 01:04:54,44
2019-09-13 01:04:55,30
2019-09-13 01:04:56,20
2019-09-13 01:04:57,31
2019-09-13 01:04:58,42
2019-09-13 01:04:59,32
2019-09-13 01:05:00,46
2019-09-13 01:05:01,42
2019-09-13 01:05:02,14
2019-09-13 01:05:03,34
2019-09-13 01:05:04,43
2019-09-13 01:05:05,37
2019-09-13 01:05:06,43
2019-09-13 01:05:07,52
2019-09-13 01:05:08,46
2019-09-13 01:05:09,38
2019-09-13 01:05:10,35
2019-09-13 01:05:11,56
2019-09-13 01:05:12,50
2019-09-13 01:05:13,35
2019-09-13 01:05:14,42
2019-09-13 01:05:15,25
2019-09-13 01:05:16,49
2019-09-13 01:05:17,32
2019-09-13 01:05:18,43
2019-09-13 01:05:19,37
2019-09-13 01:05:20,39
2019-09-13 01:05:21,35
2019-09-13 01:05:22,31
2019-09-13 01:05:23,32
2019-09-13 01:05:24,62
2019-09-13 01:05:25,45
2019-09-13 01:05:26,19
2019-09-13 01:05:27,28
2019-09-13 01:05:28,26
2019-09-13 01:05:29,50
2019-09-13 01:05:30,38
2019-09-13 01:05:31,35
2019-09-13 01:05:32,37
2019-09-13 01:05:33,29
2019-09-13 01:05:34,33
2019-09-13 01:05:35,50
2019-09-13 01:05:36,38
2019-09-13 01:05:37,44
2019-09-13 01:05:38,51
2019-09-13 01:05:39,54
2019-09-13 01:05:40,39
2019-09-13 01:05:41,27
2019-09-13 01:05:42,29
2019-09-13 01:05:43,52
2019-09-13 01:05:44,29
2019-09-13 01:05:45,44
2019-09-13 01:05:46,42
2019-09-13 01:05:47,47
2019-09-13 01:05:48,30
2019-09-13 01:05:49,40
2019-09-13 01:05:50,51
2019-09-13 01:05:51,41
2019-09-13 01:05:52,40
2019-09-13 01:05:53,39
2019-09-13 01:05:54,27
2019-09-13 01:05:55,34
2019-09-13 01:05:56,36
2019-09-13 01:05:57,23
2019-09-13 01:05:58,44
2019-09-13 01:05:59,30
2019-09-13 01:06:00,37
2019-09-13 01:06:01,47
2019-09-13 01:06:02,29
2019-09-13 01:06:03,31
2019-09-13 01:06:04,57
2019-09-13 01:06:05,44
2019-09-13 01:06:06,32
2019-09-13 01:06:07,24
2019-09-13 01:06:08,33
2019-09-13 01:06:09,43
2019-09-13 01:06:10,51
2019-09-13 01:06:11,42
2019-09-13 01:06:12,42
2019-09-13 01:06:13,51
2019-09-13 01:06:14,32
2019-09-13 01:06:15,36
2019-09-13 01:06:16,28
2019-09-13 01:06:17,35
2019-09-13 01:06:18,49
2019-09-13 01:06:19,27
2019-09-13 01:06:20,48
2019-09-13 01:06:21,41
2019-09-13 01:06:22,30
2019-09-13 01:06:23,21
2019-09-13 01:06:24,46
2019-09-13 01:06:25,34
2019-09-13 01:06:26,44
2019-09-13 01:06:27,13
2019-09-13 01:06:28,40
2019-09-13 01:06:29,33
2019-09-13 01:06:30,41
2019-09-13 01:06:31,29
2019-09-13 01:06:32,50
2019-09-13 01:06:33,33
2019-09-13 01:06:34,42
2019-09-13 01:06:35,35
2019-09-13 01:06:36,44
2019-09-13 01:06:37,37
2019-09-13 01:06:38,25
2019-09-13 01:06:39,38
2019-09-13 01:06:40,43
2019-09-13 01:06:41,44
2019-09-13 01:06:42,51
2019-09-13 01:06:43,28
2019-09-13 01:06:44,38
2019-09-13 01:06:45,21
2019-09-13 01:06:46,42
2019-09-13 01:06:47,36
2019-09-13 01:06:48,31
2019-09-13 01:06:49,37
2019-09-13 01:06:50,41
2019-09-13 01:06:51,19
2019-09-13 01:06:52,25
2019-09-13 01:06:53,35
2019-09-13 01:06:54,44
2019-09-13 01:06:55,55
2019-09-13 01:06:56,27
2019-09-13 01:06:57,48
2019-09-13 01:06:58,17
2019-09-13 01:06:59,41
2019-09-13 01:07:00,35
2019-09-13 01:07:01,35
2019-09-13 01:07:02,21
2019-09-13 01:07:03,43
2019-09-13 01:07:04,26
2019-09-13 01:07:05,26
2019-09-13 01:07:06,32
2019-09-13 01:07:07,18
2019-09-13 01:07:08,39
2019-09-13 01:07:09,47
2019-09-13 01:07:10,43
2019-09-13 01:07:11,11
2019-09-13 01:07:12,30
2019-09-13 01:07:13,35
2019-09-13 01:07:14,30
2019-09-13 01:07:15,27
2019-09-13 01:07:16,27
2019-09-13 01:07:17,36
2019-09-13 01:07:18,43
2019-09-13 01:07:19,34
2019-09-13 01:07:20,21
2019-09-13 01:07:21,27
2019-09-13 01:07:22,57
2019-09-13 01:07:23,24
2019-09-13 01:07:24,16
2019-09-13 01:07:25,27
2019-09-13 01:07:26,32
2019-09-13 01:07:27,39
2019-09-13 01:07:28,35
2019-09-13 01:07:29,12
2019-09-13 01:07:30,23
2019-09-13 01:07:31,36
2019-09-13 01:07:32,36
2019-09-13 01:07:33,24
2019-09-13 01:07:34,20
2019-09-13 01:07:35,40
2019-09-13 01:07:36,32
2019-09-13 01:07:37,29
2019-09-13 01:07:38,33
2019-09-13 01:07:39,34
2019-09-13 01:07:40,19
2019-09-13 01:07:41,31
2019-09-13 01:07:42,43
2019-09-13 01:07:43,27
2019-09-13 01:07:44,21
2019-09-13 01:07:45,28
2019-09-13 01:07:46,25
2019-09-13 01:07:47,35
2019-09-13 01:07:48,35
2019-09-13 01:07:49,27
2019-09-13 01:07:50,23
2019-09-13 01:07:51,46
2019-09-13 01:07:52,19
2019-09-13 01:07:53,10
2019-09-13 01:07:54,21
2019-09-13 01:07:55,22
2019-09-13 01:07:56,33
2019-09-13 01:07:57,24
2019-09-13 01:07:58,28
2019-09-13 01:07:59,17
2019-09-13 01:08:00,19
2019-09-13 01:08:01,26
