archive time,wayback url
2016-12-01 02:09:41,http://web.archive.org/web/20161201020941/https://twitter.com/Crystal1Johnson
2016-12-01 02:09:52,http://web.archive.org/web/20161201020952/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:03,http://web.archive.org/web/20161201021003/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:12,http://web.archive.org/web/20161201021012/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:23,http://web.archive.org/web/20161201021023/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:32,http://web.archive.org/web/20161201021032/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:42,http://web.archive.org/web/20161201021042/https://twitter.com/Crystal1Johnson
2016-12-01 02:10:52,http://web.archive.org/web/20161201021052/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:03,http://web.archive.org/web/20161201021103/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:13,http://web.archive.org/web/20161201021113/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:22,http://web.archive.org/web/20161201021122/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:34,http://web.archive.org/web/20161201021134/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:42,http://web.archive.org/web/20161201021142/https://twitter.com/Crystal1Johnson
2016-12-01 02:11:53,http://web.archive.org/web/20161201021153/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:03,http://web.archive.org/web/20161201021203/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:12,http://web.archive.org/web/20161201021212/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:22,http://web.archive.org/web/20161201021222/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:33,http://web.archive.org/web/20161201021233/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:42,http://web.archive.org/web/20161201021242/https://twitter.com/Crystal1Johnson
2016-12-01 02:12:53,http://web.archive.org/web/20161201021253/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:03,http://web.archive.org/web/20161201021303/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:12,http://web.archive.org/web/20161201021312/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:22,http://web.archive.org/web/20161201021322/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:33,http://web.archive.org/web/20161201021333/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:43,http://web.archive.org/web/20161201021343/https://twitter.com/Crystal1Johnson
2016-12-01 02:13:53,http://web.archive.org/web/20161201021353/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:04,http://web.archive.org/web/20161201021404/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:13,http://web.archive.org/web/20161201021413/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:23,http://web.archive.org/web/20161201021423/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:33,http://web.archive.org/web/20161201021433/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:43,http://web.archive.org/web/20161201021443/https://twitter.com/Crystal1Johnson
2016-12-01 02:14:53,http://web.archive.org/web/20161201021453/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:02,http://web.archive.org/web/20161201021502/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:13,http://web.archive.org/web/20161201021513/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:22,http://web.archive.org/web/20161201021522/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:33,http://web.archive.org/web/20161201021533/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:44,http://web.archive.org/web/20161201021544/https://twitter.com/Crystal1Johnson
2016-12-01 02:15:53,http://web.archive.org/web/20161201021553/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:03,http://web.archive.org/web/20161201021603/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:13,http://web.archive.org/web/20161201021613/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:24,http://web.archive.org/web/20161201021624/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:33,http://web.archive.org/web/20161201021633/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:43,http://web.archive.org/web/20161201021643/https://twitter.com/Crystal1Johnson
2016-12-01 02:16:53,http://web.archive.org/web/20161201021653/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:03,http://web.archive.org/web/20161201021703/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:13,http://web.archive.org/web/20161201021713/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:24,http://web.archive.org/web/20161201021724/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:33,http://web.archive.org/web/20161201021733/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:45,http://web.archive.org/web/20161201021745/https://twitter.com/Crystal1Johnson
2016-12-01 02:17:54,http://web.archive.org/web/20161201021754/https://twitter.com/Crystal1Johnson
2016-12-01 02:18:04,http://web.archive.org/web/20161201021804/https://twitter.com/Crystal1Johnson
2016-12-01 02:18:13,http://web.archive.org/web/20161201021813/https://twitter.com/Crystal1Johnson
